SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice,FileName,Profit,ProfitPerRentalDay
OrNo.459920,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,473,279.07,1,224,473,Biketastic_NL,193.93,0.865758928571429
OrNo.460200,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,161.75,119.695,1,112,161.75,,42.055,0.375491071428571
OrNo.460210,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,665.25,130.8325,3,105,221.75,Biketastic_FR,272.7525,2.59764285714286
OrNo.460360,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,413.75,244.1125,1,196,413.75,Biketastic_NL,169.6375,0.865497448979592
OrNo.460400,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680,Biketastic_FR,278.8,0.86583850931677
OrNo.460570,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,694.75,409.9025,1,329,694.75,Biketastic_NL,284.8475,0.865797872340426
OrNo.460790,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,116.75,68.8825,1,35,116.75,Biketastic_NL,47.8675,1.36764285714286
OrNo.461030,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,547,322.73,1,259,547,Biketastic_FR,224.27,0.865907335907336
OrNo.461930,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,192.25,113.4275,1,91,192.25,Biketastic_NL,78.8225,0.866181318681319
OrNo.462070,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,694.75,409.9025,1,329,694.75,Biketastic_FR,284.8475,0.865797872340426
OrNo.462160,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,221.75,130.8325,1,105,221.75,Biketastic_NL,90.9175,0.865880952380952
OrNo.462230,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,709.5,418.605,1,336,709.5,Biketastic_FR,290.895,0.865758928571429
OrNo.462970,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,257,151.63,1,77,257,Biketastic_NL,105.37,1.36844155844156
OrNo.463130,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,532,313.88,1,252,532,Biketastic_NL,218.12,0.865555555555556
OrNo.463550,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,420.5,124.0475,2,63,210.25,Biketastic_NL,172.405,2.7365873015873
OrNo.463910,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,46.75,27.5825,1,14,46.75,Biketastic_NL,19.1675,1.36910714285714
OrNo.464000,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,242.75,179.635,1,168,242.75,,63.115,0.375684523809524
OrNo.464330,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,310.5,183.195,1,147,310.5,Biketastic_FR,127.305,0.866020408163265
OrNo.464590,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,561.75,331.4325,1,266,561.75,Biketastic_FR,230.3175,0.865855263157895
OrNo.464660,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,1360,401.2,2,322,680,Biketastic_NL,557.6,1.73167701863354
OrNo.465060,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,233.5,68.8825,2,35,116.75,Biketastic_NL,95.735,2.73528571428571
OrNo.465150,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,200.6,2,161,340,Biketastic_FR,278.8,1.73167701863354
OrNo.465520,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,414,122.13,2,98,207,Biketastic_FR,169.74,1.73204081632653
OrNo.465840,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,257,151.63,1,77,257,Biketastic_NL,105.37,1.36844155844156
OrNo.465900,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,547,322.73,1,259,547,Biketastic_FR,224.27,0.865907335907336
OrNo.466160,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,192.25,113.4275,1,91,192.25,Biketastic_FR,78.8225,0.866181318681319
OrNo.466320,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,680,401.2,1,322,680,Biketastic_FR,278.8,0.86583850931677
OrNo.466548,2019-06-09,DE,Cargo Bikes,Biketastic Germany,10,2019,EU,8003,3401.275,2,,4001.5,Biketastic_DE,1200.45,
OrNo.466590,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,4001.5,3401.275,1,,4001.5,Biketastic_FR,600.225,
OrNo.466640,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,2261.25,444.7125,3,357,753.75,Biketastic_NL,927.1125,2.59695378151261
OrNo.467270,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,665.25,130.8325,3,105,221.75,Biketastic_NL,272.7525,2.59764285714286
OrNo.467370,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,80.25,15.7825,3,8,26.75,Biketastic_FR,32.9025,4.1128125
OrNo.467430,2019-05-20,NL,Bike Rental,Biketastic Netherlands,14,2012,EU,635.5,374.945,1,301,635.5,Biketastic_NL,260.555,0.86563122923588
OrNo.468190,2019-05-20,GB,Bike Rental,Biketastic Great Britain,11,2017,EU,140.25,82.7475,1,42,140.25,,57.5025,1.36910714285714
OrNo.468290,2019-05-20,GB,Bike Rental,Biketastic Great Britain,11,2017,EU,428.75,252.9625,1,203,428.75,,175.7875,0.865948275862069
OrNo.468880,2019-05-20,FR,Bike Rental,Biketastic France,11,2016,EU,665,392.35,1,315,665,Biketastic_FR,272.65,0.865555555555556
OrNo.469100,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,232.5,172.05,1,161,232.5,,60.45,0.375465838509317
OrNo.469620,2019-05-30,DE,Cargo Bikes,Biketastic Germany,9,2019,EU,4117.25,3499.6625,1,,4117.25,Biketastic_DE,617.5875,
OrNo.469760,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,93.5,27.5825,2,14,46.75,Biketastic_DE,38.335,2.73821428571429
OrNo.469940,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,280.5,165.495,1,84,280.5,Biketastic_DE,115.005,1.36910714285714
OrNo.470050,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,251.25,148.2375,1,119,251.25,Biketastic_DE,103.0125,0.865651260504202
OrNo.470310,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,36.75,21.6825,1,6,36.75,Biketastic_DE,15.0675,2.51125
OrNo.470400,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,273,202.02,1,189,273,,70.98,0.375555555555555
OrNo.470460,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,325.25,191.8975,1,154,325.25,Biketastic_DE,133.3525,0.865925324675325
OrNo.470530,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,620.75,366.2425,1,294,620.75,Biketastic_DE,254.5075,0.865671768707483
OrNo.470620,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,325.25,191.8975,1,154,325.25,Biketastic_DE,133.3525,0.865925324675325
OrNo.470850,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,1478,436.01,2,350,739,Biketastic_DE,605.98,1.73137142857143
OrNo.471110,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,325.25,191.8975,1,154,325.25,Biketastic_DE,133.3525,0.865925324675325
OrNo.471420,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,576.5,340.135,1,273,576.5,Biketastic_DE,236.365,0.865805860805861
OrNo.471620,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,561.5,165.6425,2,133,280.75,Biketastic_DE,230.215,1.73093984962406
OrNo.471840,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,251.25,148.2375,1,119,251.25,Biketastic_DE,103.0125,0.865651260504202
OrNo.472060,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,369.5,218.005,1,175,369.5,Biketastic_DE,151.495,0.865685714285714
OrNo.472200,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,108.5,80.29,1,56,108.5,,28.21,0.50375
OrNo.472270,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,502.5,296.475,1,238,502.5,Biketastic_DE,206.025,0.865651260504202
OrNo.472320,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,532,313.88,1,252,532,Biketastic_DE,218.12,0.865555555555556
OrNo.472810,2019-05-20,DE,Bike Rental,Biketastic Germany,9,2019,EU,798,235.41,2,189,399,Biketastic_DE,327.18,1.73111111111111
OrNo.473030,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,246.5,72.7175,2,84,123.25,Biketastic_DE,101.065,1.20315476190476
OrNo.473530,2019-10-17,NL,E-Bikes,Biketastic Netherlands,16,2012,EU,5884.5,1549.585,3,,1961.5,Biketastic_NL,1235.745,
OrNo.473600,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,252.75,187.035,1,175,252.75,,65.715,0.375514285714286
OrNo.473710,2019-10-13,NL,E-Bikes,Biketastic Netherlands,16,2012,EU,5884.5,1549.585,3,,1961.5,Biketastic_NL,1235.745,
OrNo.473753,2019-10-13,DE,E-Bikes,Biketastic Germany,13,2019,EU,5884.5,1549.585,3,,1961.5,Biketastic_DE,1235.745,
OrNo.473800,2019-10-08,GB,E-Bikes,Biketastic Great Britain,13,2017,EU,5884.5,1549.585,3,,1961.5,,1235.745,
OrNo.474250,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,92.5,54.575,1,63,92.5,,37.925,0.601984126984127
OrNo.474330,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,291,171.69,1,238,291,,119.31,0.501302521008403
OrNo.474640,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,1206.75,237.3275,3,329,402.25,,494.7675,1.50385258358663
OrNo.474776,2019-10-20,DE,E-Bikes,Biketastic Germany,13,2019,EU,2156,1703.24,1,,2156,Biketastic_DE,452.76,
OrNo.474940,2019-09-08,NL,E-Bikes,Biketastic Netherlands,16,2012,EU,2156,1703.24,1,,2156,Biketastic_NL,452.76,
OrNo.475060,2019-10-13,NL,E-Bikes,Biketastic Netherlands,16,2012,EU,2156,1703.24,1,,2156,Biketastic_NL,452.76,
OrNo.475123,2019-10-08,DE,E-Bikes,Biketastic Germany,13,2019,EU,2156,1703.24,1,,2156,Biketastic_DE,452.76,
OrNo.475190,2019-10-08,GB,E-Bikes,Biketastic Great Britain,13,2017,EU,2156,1703.24,1,,2156,,452.76,
OrNo.475370,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,92.5,54.575,1,63,92.5,,37.925,0.601984126984127
OrNo.475430,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,119.75,70.6525,1,98,119.75,,49.0975,0.500994897959184
OrNo.475600,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,82,24.19,2,28,41,,33.62,1.20071428571429
OrNo.475870,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,787,232.165,2,322,393.5,,322.67,1.00208074534161
OrNo.475960,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,179.75,106.0525,1,147,179.75,,73.6975,0.501343537414966
OrNo.476000,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,308,90.86,2,126,154,,126.28,1.00222222222222
OrNo.476352,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,10.25,6.0475,1,7,10.25,,4.2025,0.600357142857143
OrNo.476430,2019-09-18,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,205.25,121.0975,1,168,205.25,Biketastic_NL,84.1525,0.500907738095238
OrNo.476510,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,427.75,252.3725,1,350,427.75,Biketastic_FR,175.3775,0.501078571428571
OrNo.476660,2019-09-18,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,384.75,75.6675,3,105,128.25,Biketastic_NL,157.7475,1.50235714285714
OrNo.476780,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,949.5,186.735,3,259,316.5,Biketastic_FR,389.295,1.5030694980695
OrNo.477100,2018-03-19,NL,E-Bikes,Biketastic Netherlands,7,2012,EU,5643,1655.28,3,,1881,Biketastic_NL,677.16,
OrNo.477390,2019-08-20,DE,Bike Rental,Biketastic Germany,12,2019,EU,410.75,242.3425,1,336,410.75,Biketastic_DE,168.4075,0.501212797619048
OrNo.477540,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,376.5,222.135,1,308,376.5,Biketastic_NL,154.365,0.501185064935065
OrNo.477690,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25,Biketastic_FR,178.8625,0.501015406162465
OrNo.477880,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,92.5,54.575,1,63,92.5,Biketastic_FR,37.925,0.601984126984127
OrNo.478030,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,427.75,252.3725,1,350,427.75,Biketastic_FR,175.3775,0.501078571428571
OrNo.478329,2019-09-09,DE,Cargo Bikes,Biketastic Germany,13,2019,EU,7786.5,3309.2625,2,,3893.25,Biketastic_DE,1167.975,
OrNo.478430,2019-09-09,FR,Cargo Bikes,Biketastic France,13,2016,EU,3893.25,3309.2625,1,,3893.25,Biketastic_FR,583.9875,
OrNo.478580,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,564.75,111.0675,3,154,188.25,Biketastic_NL,231.5475,1.50355519480519
OrNo.478860,2019-10-19,DE,Bike Rental,Biketastic Germany,13,2019,EU,325.25,191.8975,1,266,325.25,Biketastic_DE,133.3525,0.501325187969925
OrNo.478900,2018-02-08,NL,E-Bikes,Biketastic Netherlands,6,2012,EU,5643,1655.28,3,,1881,Biketastic_NL,677.16,
OrNo.479513,2019-09-28,DE,Cargo Bikes,Biketastic Germany,13,2019,EU,3281.5,2789.275,1,,3281.5,Biketastic_DE,492.225,
OrNo.479890,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,154,90.86,1,126,154,Biketastic_FR,63.14,0.501111111111111
OrNo.480220,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,513.5,151.4825,2,210,256.75,Biketastic_FR,210.535,1.00254761904762
OrNo.480370,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,462,136.29,2,189,231,,189.42,1.00222222222222
OrNo.480650,2019-09-18,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,222.5,65.6375,2,91,111.25,Biketastic_NL,91.225,1.00247252747253
OrNo.481110,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,185.25,36.4325,3,42,61.75,Biketastic_FR,75.9525,1.80839285714286
OrNo.481220,2019-09-18,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,633,186.735,2,259,316.5,Biketastic_NL,259.53,1.00204633204633
OrNo.481340,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,770,227.15,2,315,385,Biketastic_FR,315.7,1.00222222222222
OrNo.481540,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,308.25,60.6225,3,70,102.75,Biketastic_FR,126.3825,1.80546428571429
OrNo.481650,2019-09-18,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,1026.75,201.9275,3,280,342.25,Biketastic_NL,420.9675,1.50345535714286
OrNo.481750,2019-09-18,FR,Bike Rental,Biketastic France,13,2016,EU,123,24.19,3,28,41,Biketastic_FR,50.43,1.80107142857143
OrNo.481990,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,419.25,247.3575,1,343,419.25,Biketastic_FR,171.8925,0.501144314868805
OrNo.482110,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,282.25,166.5275,1,231,282.25,Biketastic_FR,115.7225,0.500963203463203
OrNo.482320,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,445,262.55,1,364,445,Biketastic_FR,182.45,0.501236263736264
OrNo.482400,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,455.25,112.295,3,105,151.75,,118.365,1.12728571428571
OrNo.482770,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,411,80.83,3,112,137,Biketastic_FR,168.51,1.50455357142857
OrNo.483150,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,16.25,9.5875,1,11,16.25,Biketastic_FR,6.6625,0.605681818181818
OrNo.483480,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,214,126.26,1,175,214,Biketastic_NL,87.74,0.501371428571429
OrNo.483590,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,171,100.89,1,140,171,Biketastic_FR,70.11,0.500785714285714
OrNo.483810,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,179.75,106.0525,1,147,179.75,Biketastic_NL,73.6975,0.501343537414966
OrNo.484020,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,214,126.26,1,175,214,Biketastic_NL,87.74,0.501371428571429
OrNo.484390,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,179.75,106.0525,1,147,179.75,Biketastic_FR,73.6975,0.501343537414966
OrNo.484560,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,299.5,176.705,1,245,299.5,Biketastic_FR,122.795,0.501204081632653
OrNo.485130,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,137,80.83,1,112,137,Biketastic_FR,56.17,0.501517857142857
OrNo.485280,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,436.25,257.3875,1,357,436.25,Biketastic_NL,178.8625,0.501015406162465
OrNo.485370,2019-10-19,FR,Bike Rental,Biketastic France,13,2016,EU,419.25,247.3575,1,343,419.25,Biketastic_FR,171.8925,0.501144314868805
OrNo.485650,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,6,3.54,1,3,6,Biketastic_NL,2.46,0.82
OrNo.485800,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,313.5,231.99,1,217,313.5,,81.51,0.375622119815668
OrNo.486290,2019-10-19,NL,Bike Rental,Biketastic Netherlands,16,2012,EU,615.75,121.0975,3,168,205.25,Biketastic_NL,252.4575,1.50272321428571
OrNo.487030,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,291,171.69,1,238,291,,119.31,0.501302521008403
OrNo.487470,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,205.25,121.0975,1,168,205.25,,84.1525,0.500907738095238
OrNo.487540,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,123.25,72.7175,1,84,123.25,,50.5325,0.601577380952381
OrNo.487700,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,41,24.19,1,28,41,,16.81,0.600357142857143
OrNo.487910,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,205.25,121.0975,1,168,205.25,,84.1525,0.500907738095238
OrNo.488000,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,615.75,121.0975,3,168,205.25,,252.4575,1.50272321428571
OrNo.488310,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,248.25,146.4675,1,203,248.25,,101.7825,0.501391625615764
OrNo.488600,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,203.25,50.135,3,35,67.75,,52.845,1.50985714285714
OrNo.488620,2019-09-18,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,291,85.845,2,119,145.5,,119.31,1.00260504201681
OrNo.489160,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,308,181.72,1,252,308,Biketastic_NL,126.28,0.501111111111111
OrNo.489420,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,128.25,75.6675,1,105,128.25,Biketastic_FR,52.5825,0.500785714285714
OrNo.489500,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,149,110.26,1,77,149,,38.74,0.503116883116883
OrNo.489590,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,61.75,36.4325,1,42,61.75,Biketastic_NL,25.3175,0.602797619047619
OrNo.489670,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,385,227.15,1,315,385,Biketastic_FR,157.85,0.501111111111111
OrNo.490100,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,1577.25,389.055,3,364,525.75,,410.085,1.12660714285714
OrNo.490580,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,333.75,196.9125,1,273,333.75,Biketastic_NL,136.8375,0.501236263736264
OrNo.490690,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,316.5,186.735,1,259,316.5,Biketastic_FR,129.765,0.501023166023166
OrNo.491180,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,30.75,18.1425,1,21,30.75,Biketastic_NL,12.6075,0.600357142857143
OrNo.491200,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25,Biketastic_FR,178.8625,0.501015406162465
OrNo.491510,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,350.75,206.9425,1,287,350.75,Biketastic_NL,143.8075,0.501071428571429
OrNo.491850,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,61.75,36.4325,1,42,61.75,Biketastic_FR,25.3175,0.602797619047619
OrNo.492050,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,402.25,237.3275,1,329,402.25,Biketastic_FR,164.9225,0.501284194528875
OrNo.492240,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,137,80.83,1,112,137,Biketastic_FR,56.17,0.501517857142857
OrNo.492820,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,393.5,232.165,1,322,393.5,Biketastic_FR,161.335,0.501040372670807
OrNo.493170,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,188.25,111.0675,1,154,188.25,Biketastic_NL,77.1825,0.501185064935065
OrNo.493720,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,61.75,36.4325,1,42,61.75,Biketastic_NL,25.3175,0.602797619047619
OrNo.493860,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,436.25,257.3875,1,357,436.25,Biketastic_FR,178.8625,0.501015406162465
OrNo.494300,2018-03-10,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.495100,2019-08-20,NL,Bike Rental,Biketastic Netherlands,15,2012,EU,111.25,65.6375,1,91,111.25,Biketastic_NL,45.6125,0.501236263736264
OrNo.495300,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,256.75,151.4825,1,210,256.75,Biketastic_DE,105.2675,0.50127380952381
OrNo.495550,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,61.5,18.1425,2,21,30.75,Biketastic_DE,25.215,1.20071428571429
OrNo.495820,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,188.25,111.0675,1,154,188.25,Biketastic_DE,77.1825,0.501185064935065
OrNo.496050,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,113,66.67,1,77,113,Biketastic_DE,46.33,0.601688311688312
OrNo.496130,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,410.75,242.3425,1,336,410.75,Biketastic_DE,168.4075,0.501212797619048
OrNo.496330,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,428,126.26,2,175,214,Biketastic_DE,175.48,1.00274285714286
OrNo.496400,2019-09-18,DE,Bike Rental,Biketastic Germany,13,2019,EU,248.25,146.4675,1,203,248.25,Biketastic_DE,101.7825,0.501391625615764
OrNo.496730,2019-08-20,FR,Bike Rental,Biketastic France,12,2016,EU,359.5,106.0525,2,147,179.75,Biketastic_FR,147.395,1.00268707482993
OrNo.497070,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,248.25,146.4675,1,203,248.25,,101.7825,0.501391625615764
OrNo.497130,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,92.5,54.575,1,63,92.5,,37.925,0.601984126984127
OrNo.497550,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,154,90.86,1,126,154,,63.14,0.501111111111111
OrNo.497810,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,838.5,247.3575,2,343,419.25,,343.785,1.00228862973761
OrNo.498210,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,393.5,232.165,1,322,393.5,,161.335,0.501040372670807
OrNo.498410,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,92.5,54.575,1,63,92.5,,37.925,0.601984126984127
OrNo.498570,2019-10-19,GB,Bike Rental,Biketastic Great Britain,13,2017,EU,718.5,211.9575,2,294,359.25,,294.585,1.00198979591837
